asset_name,network_element,network_element_str,network,latitude,longitude,augmentation_invest,replacement_invest,connections_invest,opex,other_invest,total_invest,deferrable_invest,invest_year,invest_year_str,commitment_year,email,phone,info_link,apr_link,data_currency,next_update,investment_description,demand_growth,constraint_season,annual_deferral_pool,wacc_rate,depr_rate
PANORAMA,TS,Transmission Station,Transgrid,-33.43024,149.52166,,4.5,,45000,,4.5,0,2028,2028,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned substation secondary asset renewal and replacement.,,,0,0.0654,0.033
PARKES 132,TS,Transmission Station,Transgrid,-33.102734,148.07499,5.45,,,54500,,5.45,5.45,2025,2025,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,New 132kV Bay at Parkes.,,,0.54,0.0654,0.033
PARKES 66,TS,Transmission Station,Transgrid,-33.102734,148.07499,5.45,,,54500,,5.45,5.45,2025,2025,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,New 132kV Bay at Parkes.,,,0.54,0.0654,0.033
REGENTVILLE,TS,Transmission Station,Transgrid,-33.78812,150.64924,,9.5,,95000,,9.5,0,2028,2028,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned substation secondary asset renewal and replacement.,,,0,0.0654,0.033
STOCKDILL,TS,Transmission Station,Transgrid,-35.2464827,148.9833318,,,3.29,32877.43,,3.29,0,2028,2028,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,132kV connection of Evoenergy's Strathnairn Zone Substation.,,,0,0.0654,0.033
SYDNEY EAST,TS,Transmission Station,Transgrid,-33.7264,151.21008,,28.6,,286000,,28.6,0,2026,2026,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned substation secondary asset renewal and replacement.,,,0,0.0654,0.033
SYDNEY WEST,TS,Transmission Station,Transgrid,-33.81653,150.82925,22.1,,,220998.41,,22.1,22.1,2025,2025,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Install a new 330/132kV Transformer at SYW.,,"Summer, Winter",2.17,0.0654,0.033
TAMWORTH 132,TS,Transmission Station,Transgrid,-31.132296,150.924823,,14.7,,147000,,14.7,0,2028,2028,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned substation primary (HV) asset renewal/replacement.,,,0,0.0654,0.033
TOMAGO,TS,Transmission Station,Transgrid,-32.81994,151.71473,,9.1,,91000,,9.1,0,2028,2028,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned substation secondary asset renewal and replacement.,,,0,0.0654,0.033
TUGGERAH,TS,Transmission Station,Transgrid,-33.30802,151.43322,,6.9,,69000,,6.9,0,2023,2023,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned substation secondary asset renewal and replacement.,,,0,0.0654,0.033
VINEYARD,TS,Transmission Station,Transgrid,-33.65704,150.8437,15.2,,,152000,,15.2,15.2,2033,2033,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Vineyard BSP Enhancement.,,Summer,1.5,0.0654,0.033
WAGGA 330,TS,Transmission Station,Transgrid,-35.2004335,147.3935505,,10.7,,107000,,10.7,0,2023,2023,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned substation secondary asset renewal and replacement.,,,0,0.0654,0.033
WALLERAWANG 132 (ESSENTIAL-132 KV),TS,Transmission Station,Transgrid,-33.406174,150.077093,,11.6,,116000,,11.6,0,2028,2028,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned substation secondary asset renewal and replacement.,,,0,0.0654,0.033
WALLERAWANG 132 (ENDEAVOUR-132 KV & 66 KV),TS,Transmission Station,Transgrid,-33.406174,150.077093,,11.6,,116000,,11.6,0,2028,2028,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned substation secondary asset renewal and replacement.,,,0,0.0654,0.033
WALLERAWANG 132 (ESSENTIAL-66 KV),TS,Transmission Station,Transgrid,-33.406174,150.077093,,11.6,,116000,,11.6,0,2028,2028,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned substation secondary asset renewal and replacement.,,,0,0.0654,0.033
WALLGROVE,TS,Transmission Station,Transgrid,-33.8158121,150.8283281,,2.9,,29000,,2.9,0,2024,2024,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned Network Property Programs.,,,0,0.0654,0.033
WILLIAMSDALE,TS,Transmission Station,Transgrid,-35.585299,149.133326,24.75,,,247509.59,,24.75,24.75,2028,2028,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Install a SVC (+75/-40MVAr) at Williamsdale.,,,2.44,0.0654,0.033
YASS,TS,Transmission Station,Transgrid,-34.86302,148.90431,,4.5,,45000,,4.5,0,2028,2028,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned substation primary (HV) asset renewal/replacement.,,,0,0.0654,0.033
PANORAMA - ORANGE NORTH,TL,Transmission Line,Transgrid,-33.43024,149.52166,4.6,,,46000,,4.6,4.6,2024,2024,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Install capacitor banks at Panorama Substation and Orange Substation.,,"Summer, Winter",0.45,0.0654,0.033
MOLONG - ORANGE NORTH,TL,Transmission Line,Transgrid,-33.08708,148.89914,,,,4790.49,0.48,0.48,0,2025,2025,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Implement DLR on Line 94T.,,,0,0.0654,0.033
WAGGA 330 - WAGGA NORTH AND WAGGA 132 - WAGGA NORTH,TL,Transmission Line,Transgrid,-35.2008,147.3934,11.95,,,119544.3,,11.95,11.95,2025,2025,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Network Access via Wagga North Substation.,,"Summer, Winter",1.18,0.0654,0.033
MUNMORAH - SYDNEY WEST,TL,Transmission Line,Transgrid,-33.20968,151.54002,46.25,,,462535.29,,46.25,46.25,2026,2026,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Loop-in line 26 to Vineyard 330 kV substaion.,,"Summer, Winter",4.55,0.0654,0.033
SYDNEY SOUTH - DAPTO,TL,Transmission Line,Transgrid,-33.97869,151.0131,,40.1,,401000,,40.1,0,2029,2029,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned steel tower transmission line asset renewal.,,,0,0.0654,0.033
LIVERPOOL - SYDNEY SOUTH,TL,Transmission Line,Transgrid,-33.93221,150.86646,,4.9,,49000,,4.9,0,2026,2026,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned steel tower transmission line asset renewal.,,,0,0.0654,0.033
KEMPS CREEK - SYDNEY SOUTH,TL,Transmission Line,Transgrid,-33.90086,150.81052,,3.5,,35000,,3.5,0,2024,2024,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned steel tower transmission line asset renewal.,,,0,0.0654,0.033
MARULAN - AVON,TL,Transmission Line,Transgrid,-34.61534,150.05268,,10.2,,102000,,10.2,0,2025,2025,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned steel tower transmission line asset renewal.,,,0,0.0654,0.033
VALES POINT - MUNMORAH,TL,Transmission Line,Transgrid,-33.15934,151.54142,,14.5,,145000,,14.5,0,2025,2025,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned steel tower transmission line asset renewal.,,,0,0.0654,0.033
TAMWORTH - ARMIDALE ,TL,Transmission Line,Transgrid,-32.22223,150.94116,,12.3,,123000,,12.3,0,2028,2028,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Wood pole replacement.,,,0,0.0654,0.033
TOMAGO - NEWCASTLE2,TL,Transmission Line,Transgrid,-32.52714,148.96421,,2.4,,24000,,2.4,0,2026,2026,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned steel tower transmission line asset renewal.,,,0,0.0654,0.033
WELLINGTON - ORANGE NORTH,TL,Transmission Line,Transgrid,-32.81699,151.71342,,6.2,,62000,,6.2,0,2028,2028,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Wood pole replacement.,,,0,0.0654,0.033
TOMAGO - TAREE,TL,Transmission Line,Transgrid,-30.53302,151.71317,,9.1,,91000,,9.1,0,2025,2025,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Wood pole replacement.,,,0,0.0654,0.033
TAREE - PORT MACQUARIE,TL,Transmission Line,Transgrid,-31.09843,152.8202,,3.2,,32000,,3.2,0,2024,2024,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Wood pole replacement.,,,0,0.0654,0.033
ARMIDALE - KOOLKHAN2,TL,Transmission Line,Transgrid,-31.14663,150.9513,,15.4,,154000,,15.4,0,2025,2025,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Wood pole replacement.,,,0,0.0654,0.033
BURRINJUCK - TUMUT,TL,Transmission Line,Transgrid,-35.00095567,148.5825293,,7.1,,71000,,7.1,0,2028,2028,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Wood pole replacement.,,,0,0.0654,0.033
SYDNEY WEST - SYDNEY SOUTH - WALLERAWANG,TL,Transmission Line,Transgrid,-33.81653,150.82925,,6.4,,64000,,6.4,0,2026,2026,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned steel tower transmission line asset renewal.,,,0,0.0654,0.033
KEMPS CREEK - SYDNEY SOUTH - INGLEBURN,TL,Transmission Line,Transgrid,-33.90086,150.81052,,5.2,,52000,,5.2,0,2024,2024,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned steel tower transmission line asset renewal.,,,0,0.0654,0.033
ERARING - VALES POINT & ERARING -NEWCASTLE,TL,Transmission Line,Transgrid,-33.06194636,151.5157279,,1.3,,13000,,1.3,0,2024,2024,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned steel tower transmission line asset renewal.,,,0,0.0654,0.033
ERARING - VALES POINT3,TL,Transmission Line,Transgrid,-33.06194636,151.5157279,,4.1,,41000,,4.1,0,2026,2026,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned steel tower transmission line asset renewal.,,,0,0.0654,0.033
SYDNEY SOUTH - WALLERAWANG - INGLEBURN,TL,Transmission Line,Transgrid,-33.97869,151.0131,,4.1,,41000,,4.1,0,2024,2024,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned steel tower transmission line asset renewal.,,,0,0.0654,0.033
TOMAGO - NEWCASTLE,TL,Transmission Line,Transgrid,-32.81501671,151.764883,,4.8,,48000,,4.8,0,2027,2027,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned steel tower transmission line asset renewal.,,,0,0.0654,0.033
SAPPHIRE - ARMIDALE,TL,Transmission Line,Transgrid,-29.69976654,151.4124319,,21.3,,213000,,21.3,0,2028,2028,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned steel tower transmission line asset renewal.,,,0,0.0654,0.033
SAPPHIRE - ARMIDALE2,TL,Transmission Line,Transgrid,-29.69976654,151.4124319,,9.4,,94000,,9.4,0,2028,2028,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned steel tower transmission line asset renewal.,,,0,0.0654,0.033
VALES POINT - ERARING - NEWCASTLE2,TL,Transmission Line,Transgrid,-33.15934,151.54142,,1.6,,16000,,1.6,0,2025,2025,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned steel tower transmission line asset renewal.,,,0,0.0654,0.033
VALES POINT - ERARING - NEWCASTLE,TL,Transmission Line,Transgrid,-33.15934,151.54142,,2.8,,28000,,2.8,0,2025,2025,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Planned steel tower transmission line asset renewal.,,,0,0.0654,0.033
BERYL - CRUDINE RIDGE WIND FARM,TL,Transmission Line,Transgrid,-33.10268,148.07525,,8,,80000,,8,0,2028,2028,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Wood pole replacement.,,,0,0.0654,0.033
PARKES - FORBES,TL,Transmission Line,Transgrid,-35.21865,148.99788,,21.5,,215000,,21.5,0,2028,2028,,demandmanagement@transgrid.com.au,(02) 9284 3354,https://www.transgrid.com.au/what-we-do/non-network-solutions/Pages/default.aspx,https://www.transgrid.com.au/media/zfcmn02k/tapr_2023_v9_final.pdf,Dec 2023 TAPR; (No Transgrid review),Q2 2024,Wood pole replacement.,,,0,0.0654,0.033
